"category","region","sex_group","row_id","relation","quintile","percentage","area_type","province"
"Employer","BALOCHISTAN","Both Sexes",4,"Head","q2",0.322319013771143,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",4,"Head","q3",0.387232688198118,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",4,"Head","q4",1.58567089512239,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",4,"Head","q5",3.95892745756206,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",5,"Head","total",14.0029859313987,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",5,"Head","q1",12.4429704203774,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",5,"Head","q2",13.1966703520157,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",5,"Head","q3",13.9857181107693,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",5,"Head","q4",16.201139499335,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",5,"Head","q5",16.1446718139469,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",6,"Head","total",0.0874872164649064,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",6,"Head","q1",0,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",6,"Head","q2",0.0650108193572345,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",6,"Head","q3",0.0967450225569987,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",6,"Head","q4",0.326232968720015,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",6,"Head","q5",0,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",7,"Head","total",31.3454757039189,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",7,"Head","q1",28.1330741357301,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",7,"Head","q2",30.8950769557684,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",7,"Head","q3",33.3854948141637,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",7,"Head","q4",35.8116782138579,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",7,"Head","q5",30.0041514810774,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",8,"Other","total",2.01150211848887,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",8,"Other","q1",0.653803837062022,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",8,"Other","q2",1.54721542250195,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",8,"Other","q3",2.22311473504999,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",8,"Other","q4",2.79233584129064,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",8,"Other","q5",4.45835688968534,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",10,"Other","total",0.187409296533436,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",10,"Other","q1",0.0410979388640926,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",10,"Other","q2",0.136122977747996,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",10,"Other","q3",0.215844965469858,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",10,"Other","q4",0.0737829128038169,"Overall","Balochistan"
"Employer","BALOCHISTAN","Both Sexes",10,"Other","q5",0.693651989060117,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",11,"Other","total",6.13103947899746,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",11,"Other","q1",5.4187879970251,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",11,"Other","q2",6.21978916717774,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",11,"Other","q3",6.2070899198254,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",11,"Other","q4",6.34946631462622,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Both Sexes",11,"Other","q5",7.0543885744565,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",12,"Other","total",14.9657884837522,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",12,"Other","q1",21.3863770730939,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",12,"Other","q2",15.6545632230218,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",12,"Other","q3",12.8963893646151,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",12,"Other","q4",11.3430475320774,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Both Sexes",12,"Other","q5",8.06096627286705,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",13,"Other","total",29.7319934963317,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",13,"Other","q1",31.6163967902015,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",13,"Other","q2",31.7542086089894,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",13,"Other","q3",30.2733615232668,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",13,"Other","q4",24.5010554596047,"Overall","Balochistan"
"Employee","BALOCHISTAN","Both Sexes",13,"Other","q5",27.454015567011,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",14,"Other","total",0.611993412911247,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",14,"Other","q1",0.231633925308705,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",14,"Other","q2",0.208918264148006,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",14,"Other","q3",0.329135155069894,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",14,"Other","q4",1.01575579510187,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Both Sexes",14,"Other","q5",2.17066133719414,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",4,"Head","total",1.07651587510254,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",4,"Head","q1",0.0944373212348358,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",4,"Head","q2",0.370363655044452,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",4,"Head","q3",0.435829568747637,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",4,"Head","q4",1.76472537669568,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",4,"Head","q5",4.64291830792944,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",5,"Head","total",16.1872672502728,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",5,"Head","q1",15.3820643061446,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",5,"Head","q2",15.0878465359999,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",5,"Head","q3",15.6530478218472,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",5,"Head","q4",17.8030135654633,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",5,"Head","q5",18.7828150612874,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",6,"Head","total",0.0643638573866938,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",6,"Head","q1",0,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",6,"Head","q2",0,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",6,"Head","q3",0.108886317567087,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",6,"Head","q4",0.24928932290516,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",6,"Head","q5",0,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",7,"Head","total",36.2389465701047,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",7,"Head","q1",34.7794407732518,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",7,"Head","q2",35.3158184202733,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",7,"Head","q3",37.0890110108801,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",7,"Head","q4",39.7145140146996,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",7,"Head","q5",34.9220756978935,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",8,"Other","total",2.22182821286464,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",8,"Other","q1",0.57389782029786,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",8,"Other","q2",1.70314095939175,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",8,"Other","q3",2.30125404059214,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",8,"Other","q4",3.10746321417525,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",8,"Other","q5",5.22863504024662,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",10,"Other","total",0.190753828283301,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",10,"Other","q1",0.0511638228622152,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",10,"Other","q2",0.156413371288355,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",10,"Other","q3",0.242933050551113,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",10,"Other","q4",0.0821145037043583,"Overall","Balochistan"
"Employer","BALOCHISTAN","Male",10,"Other","q5",0.591833239546889,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",11,"Other","total",4.8016955625978,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",11,"Other","q1",3.8994230200217,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",11,"Other","q2",4.73398243673659,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",11,"Other","q3",4.73001594914469,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",11,"Other","q4",5.39230848541087,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Male",11,"Other","q5",6.06806449245223,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",12,"Other","total",9.00805580467877,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",12,"Other","q1",11.1037824243022,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",12,"Other","q2",9.65012480433219,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",12,"Other","q3",8.40571098785193,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",12,"Other","q4",7.22294640095444,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Male",12,"Other","q5",6.95813862451985,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",13,"Other","total",29.6886489479849,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",13,"Other","q1",33.9810385639609,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",13,"Other","q2",32.7993037550088,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",13,"Other","q3",30.7720409503529,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",13,"Other","q4",23.6152843444832,"Overall","Balochistan"
"Employee","BALOCHISTAN","Male",13,"Other","q5",21.0801751767671,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",14,"Other","total",0.521893730413805,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",14,"Other","q1",0.134751947923858,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",14,"Other","q2",0.183126937791235,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",14,"Other","q3",0.261270302465152,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",14,"Other","q4",1.04834077150811,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Male",14,"Other","q5",1.72509969906784,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",4,"Head","total",NA,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",4,"Head","q1",NA,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",4,"Head","q2",NA,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",4,"Head","q3",NA,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",4,"Head","q4",NA,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",4,"Head","q5",NA,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",5,"Head","total",0.734026170430549,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",5,"Head","q1",0.442961195592536,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",5,"Head","q2",0.509260760971812,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",5,"Head","q3",0.699989805973699,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",5,"Head","q4",2.01526120133046,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",5,"Head","q5",0.875143379073028,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",6,"Head","total",0.227953855942753,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",6,"Head","q1",0,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",6,"Head","q2",0.501151513185637,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",6,"Head","q3",0,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",6,"Head","q4",1.00763060066523,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",6,"Head","q5",0,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",7,"Head","total",1.61928386341212,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",7,"Head","q1",0.996662690083206,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",7,"Head","q2",1.23828213694898,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",7,"Head","q3",3.87486266381234,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",7,"Head","q4",1.24894019435205,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",7,"Head","q5",1.53928940623363,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",8,"Other","total",0.733841741744511,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",8,"Other","q1",0.980555010243478,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",8,"Other","q2",0.501151513185637,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",8,"Other","q3",1.60046212919229,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",8,"Other","q4",0,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",8,"Other","q5",0,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",10,"Other","total",0.167092389550271,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",10,"Other","q1",0,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",10,"Other","q2",0,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",10,"Other","q3",0,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",10,"Other","q4",0,"Overall","Balochistan"
"Employer","BALOCHISTAN","Female",10,"Other","q5",1.28297718679638,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",11,"Other","total",14.2063572568077,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",11,"Other","q1",11.6221943693592,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",11,"Other","q2",16.1884913555419,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",11,"Other","q3",17.9765990462922,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",11,"Other","q4",14.8274962499185,"Overall","Balochistan"
"Self Employed","BALOCHISTAN","Female",11,"Other","q5",12.7617995666766,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",12,"Other","total",51.1570133618583,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",12,"Other","q1",63.3686192194822,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",12,"Other","q2",55.936780304259,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",12,"Other","q3",48.6787409244849,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",12,"Other","q4",47.8282136568186,"Overall","Balochistan"
"Contributing Family Worker","BALOCHISTAN","Female",12,"Other","q5",14.4455301131456,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",13,"Other","total",29.995297068506,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",13,"Other","q1",21.9623180964749,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",13,"Other","q2",24.7429368451782,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",13,"Other","q3",26.2994551859277,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",13,"Other","q4",32.3452683753994,"Overall","Balochistan"
"Employee","BALOCHISTAN","Female",13,"Other","q5",64.34569579563,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",14,"Other","total",1.15931872043378,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",14,"Other","q1",0.627192783759432,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",14,"Other","q2",0.381945570728859,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",14,"Other","q3",0.869890244316831,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",14,"Other","q4",0.727189721515685,"Overall","Balochistan"
"Not Economically Active","BALOCHISTAN","Female",14,"Other","q5",4.74956455244488,"Overall","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",4,"Head","total",1.10886276515555,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",4,"Head","q1",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",4,"Head","q2",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",4,"Head","q3",0.341001706930754,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",4,"Head","q4",2.34538313731287,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",4,"Head","q5",2.96441942069937,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",5,"Head","total",10.8793019735271,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",5,"Head","q1",5.99081724767947,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",5,"Head","q2",9.04045765807468,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",5,"Head","q3",12.0334773716342,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",5,"Head","q4",15.298042610697,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",5,"Head","q5",12.3884307568472,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",6,"Head","total",0.0371081402741353,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",6,"Head","q1",0,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",6,"Head","q2",0,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",6,"Head","q3",0,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",6,"Head","q4",0.219071348634895,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",6,"Head","q5",0,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",7,"Head","total",33.3338400308311,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",7,"Head","q1",35.7423300694105,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",7,"Head","q2",31.9465059295299,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",7,"Head","q3",34.680680926971,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",7,"Head","q4",36.9412360902891,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",7,"Head","q5",27.8188396379476,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",8,"Other","total",3.21910881447986,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",8,"Other","q1",0.494987495734728,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",8,"Other","q2",3.15117911356421,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",8,"Other","q3",2.0337080379523,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",8,"Other","q4",5.63514854621086,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",8,"Other","q5",5.29411518096332,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",10,"Other","total",0.321633688110999,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",10,"Other","q1",0.179249398542681,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",10,"Other","q2",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",10,"Other","q3",0.362530563287149,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",10,"Other","q4",0.235435714436538,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Both Sexes",10,"Other","q5",0.751690570119357,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",11,"Other","total",6.27297463323298,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",11,"Other","q1",3.8877682801992,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",11,"Other","q2",6.49355223369945,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",11,"Other","q3",7.30328007504344,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",11,"Other","q4",6.07012394687388,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Both Sexes",11,"Other","q5",7.44186241505226,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",12,"Other","total",6.98706043619501,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",12,"Other","q1",6.08972836157411,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",12,"Other","q2",4.6480269281664,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",12,"Other","q3",13.8653523812453,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",12,"Other","q4",4.47169492599084,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Both Sexes",12,"Other","q5",4.3038791928864,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",13,"Other","total",36.6038272352289,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",13,"Other","q1",46.884299912319,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",13,"Other","q2",44.0370111345352,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",13,"Other","q3",28.9290162850421,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",13,"Other","q4",27.6964251778965,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Both Sexes",13,"Other","q5",35.8753023741348,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",14,"Other","total",1.23610344855336,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",14,"Other","q1",0.730819234540279,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",14,"Other","q2",0.683267002430177,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",14,"Other","q3",0.451721539620785,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",14,"Other","q4",1.08691061888976,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Both Sexes",14,"Other","q5",3.16104121511431,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",4,"Head","total",1.24980473375763,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",4,"Head","q1",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",4,"Head","q2",0,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",4,"Head","q3",0.373505137274718,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",4,"Head","q4",2.55532805742155,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",4,"Head","q5",3.50403377668537,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",5,"Head","total",12.2621153255025,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",5,"Head","q1",6.80545810497186,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",5,"Head","q2",10.2510269283432,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",5,"Head","q3",13.1804783560721,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",5,"Head","q4",16.6674335143094,"Urban","Balochistan"
"Self Employed","BALOCHISTAN URBAN","Male",5,"Head","q5",14.6435013578069,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",6,"Head","total",0.0418247693338776,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",6,"Head","q1",0,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",6,"Head","q2",0,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",6,"Head","q3",0,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",6,"Head","q4",0.238681328793595,"Urban","Balochistan"
"Contributing Family Worker","BALOCHISTAN URBAN","Male",6,"Head","q5",0,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",7,"Head","total",37.2641561726809,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",7,"Head","q1",39.9485788024945,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",7,"Head","q2",36.2243267914194,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",7,"Head","q3",37.4511537813711,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",7,"Head","q4",40.2479985276525,"Urban","Balochistan"
"Employee","BALOCHISTAN URBAN","Male",7,"Head","q5",32.6646712521556,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",8,"Other","total",3.58644877473582,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",8,"Other","q1",0.358182005524835,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",8,"Other","q2",3.57314011866728,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",8,"Other","q3",2.22755600471619,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",8,"Other","q4",6.13957393944971,"Urban","Balochistan"
"Not Economically Active","BALOCHISTAN URBAN","Male",8,"Other","q5",6.25780491189122,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",10,"Other","total",0.271205913921601,"Urban","Balochistan"
"Employer","BALOCHISTAN URBAN","Male",10,"Other","q1",0.203624016839461,"Urban","Balochistan"
